GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Timing Advance(°),Hybrid Battery Charge (%)(%),Engine Load(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Fuel used (trip)(l),Turbo Pressure Control(bar),Actual engine % torque(%),Drivers demand engine % torque(%),CO₂ in g/km (Average)(g/km),Trip Distance(miles),Trip distance (stored in vehicle profile)(miles),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Accelerator Pedal Position(%),Torque(Nm),Engine kW (At the wheels)(kW),0-100kph Time(s),0-200kph Time(s),100-0kph Time(s),80-120kph Time(s),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Ambient air temp(°C),Engine Oil Temperature(°C),Engine Coolant Temperature(°C),Trip time(whilst stationary)(s),Trip Time(Since journey start)(s),Run time since engine start(s),Trip time(whilst moving)(s),Speed (GPS)(mph),Speed (OBD)(mph),Average trip speed(whilst stopped or moving)(mph),Average trip speed(whilst moving only)(mph)
Thu Dec 26 17:51:07 GMT+01:00 2019,26-dic-2019 17:51:06.310,14.10963129,41.78292931,8.92,3.7900925,851.6572265625,319.1,1.11351395,9.38903046,3.51497364,0.04724294,-,-,72.15686035,18.51382065,11.197752,5.40125751,8.93017769,11.197752,8.93017769,0.09589723,-,-,-,182.31907654,0.48908839,29.74908829,1286,3.79009247,851.65722656,41.78292847,14.10963154,319.10000610000003,21,-,-,-,15.91361427,0,84.08638763,-,-,-,-,-,-,-,-,-,0.16918276,0.95025039,0.20678161,0.01312114,-,-,38,5.73799992,114,438,108.30999756,19.95347214,18.64113617,15.78014565,17.00341415
Thu Dec 26 17:51:07 GMT+01:00 2019,26-dic-2019 17:51:07.034,14.10963129,41.78292931,8.92,3.7900925,851.6572265625,319.1,1.89204454,8.83088398,3.62277031,0.026608999999999997,-,-,15.68627453,10.78503704,11.19464874,9.27191257,8.93265343,11.19464874,8.93265343,0.09657528,-,-,-,182.91833496,0.49293137,29.75293159,1294.5,3.79009247,851.65722656,41.78292847,14.10963154,319.10000610000003,21,-,-,-,15.81336594,0,84.18663788,-,-,-,15.74423409,2.13433003,-,-,-,-,0.21728769,0.91899437,0.30274731,0.026981099999999997,-,-,38,5.73799992,114,439,109.03299713,19.95347214,19.26250648,15.80502033,17.0207901
Thu Dec 26 17:51:08 GMT+01:00 2019,26-dic-2019 17:51:07.873,14.10955841,41.78297651,8.48,3.7900925,851.8515625,317.5,3.29339933,8.45718956,5.62539005,0.0413353,-,-,31.37254906,53.7506752,11.20300293,1.86040306,8.92599201,11.20300293,8.92599201,0.09721773,-,-,-,181.65692139,0.49734822,29.75734711,1282,3.79009247,851.8515625,41.78297806,14.10955811,317.5,22,-,-,-,15.69860458,0,84.3013916,-,-,-,15.74423409,2.13433003,-,-,-,-,0.23975293,0.92534328,0.30665424,0.03915672,-,-,38,5.73799992,115,439,109.87200165,18.96921921,18.64113617,15.82513428,17.03316116
Thu Dec 26 17:51:09 GMT+01:00 2019,26-dic-2019 17:51:08.704,14.10948154,41.78302069,8.23,3.7900925,851.5166015625,316.9,1.41773975,8.81171989,4.66240788,0.06179222,-,-,4.31372547,32.24010468,11.35883331,3.10166216,8.80353737,11.35883331,8.80353737,0.09774528,-,-,-,180.72590637,0.50156933,29.76156998,1255,3.79009247,851.51660156,41.78302002,14.10948181,316.89999389999997,22,-,-,-,15.58656788,0,84.41342926,-,-,-,15.74423409,2.13433003,-,-,-,-,0.16649671,0.91972697,0.23339805,-0.0073036,-,-,38,5.73799992,116,440,110.70300293,18.40998459,18.01976395,15.84058952,17.04063416
Thu Dec 26 17:51:10 GMT+01:00 2019,26-dic-2019 17:51:09.443,14.10941511,41.78306844,8.07,3.7900925,851.624267578125,317.3,1.71238351,8.61529064,4.01562881,0.053002999999999995,-,-,4.70588255,181.2480011,11.36718559,0,8.79706955,11.36718559,8.79706955,0.09774528,-,-,-,179.05252075,0.50516325,29.76516342,1233,3.79009247,851.62426758,41.78306961,14.10941505,317.29998779,22,-,-,-,15.49025345,0,84.50975037,-,-,-,15.74423409,2.13433003,-,-,-,-,0.09592655,0.99127394,0.34572428,0.09147127,-,-,38,5.73799992,117,441,111.42700195,18.05207443,18.01976395,15.85582829,17.04799652
Thu Dec 26 17:51:11 GMT+01:00 2019,26-dic-2019 17:51:10.290,14.10934612,41.78311741,8.03,3.7900925,852.131591796875,317.2,2.16752458,9.00814915,3.42873645,0.026067200000000002,-,-,4.31372547,128.39233398,11.37548256,0.7788465,8.79065323,11.37548256,8.79065323,0.09851268,-,-,-,177.59883118,0.50941837,29.76941681,1190,3.79009247,852.1315917999999,41.7831192,14.10934639,317.20001221,22,-,-,-,15.37790203,0,84.62210083,-,-,-,-,-,-,-,-,-,0.17284559,0.94170386,0.32960787,0.04976058,-,-,38,5.73799992,118,442,112.28299713,17.96259689,17.39839363,15.86653996,17.0506115
Thu Dec 26 17:51:11 GMT+01:00 2019,26-dic-2019 17:51:11.132,14.10934612,41.78311741,8.03,3.7900925,852.131591796875,317.2,2.30406666,8.72308731,3.47185516,0.11199567,-,-,30.58823586,139.05787659,11.38372612,0.71911013,8.78428745,11.38372612,8.78428745,0.09922718,-,-,-,176.1572113,0.51342922,29.77342796,1175.5,3.79009247,852.1315917999999,41.7831192,14.10934639,317.20001221,22,-,-,-,15.26819706,0,84.73180389,-,-,-,-,-,-,-,-,-,0.30836961,0.93950611,0.52276015,0.16898546,-,-,38,5.73799992,118,443,113.1309967,17.96259689,16.77702141,15.87282085,17.04858398
Thu Dec 26 17:51:12 GMT+01:00 2019,26-dic-2019 17:51:11.852,14.10927639,41.78316654,7.87,3.7900925,852.406982421875,317.4,2.16512918,8.46677113,3.58683825,0.0291762,-,-,30.98039246,25.93016434,11.48837662,3.8564322,8.70426941,11.48837662,8.70426941,0.09974769,-,-,-,175.489151,0.51678002,29.77677917,1159,3.79009247,852.40698242,41.78316498,14.10927677,317.39999389999997,22,-,-,-,15.17627144,0,84.82373047,-,-,-,-,-,-,-,-,-,0.2092295,0.95586663,0.30592173,0.05971571,-,-,38,5.73799992,119,443,113.85099792,17.60468864,16.77702141,15.87901306,17.04658699
Thu Dec 26 17:51:13 GMT+01:00 2019,26-dic-2019 17:51:12.715,14.10922331,41.78321226,6.87,3.7900925,851.86083984375,318.1,1.2668246,8.18889618,3.09576511,-0.07929647,-,-,18.03921509,30.14975357,11.62167168,3.31670761,8.60443497,11.62167168,8.60443497,0.10025877,-,-,-,174.70556641,0.52077848,29.78077888,1148.5,3.79009247,851.86083984,41.78321075,14.10922337,318.10000610000003,22,-,-,-,15.06753826,0,84.9324646,-,-,-,-,-,-,-,-,-,0.10325218,1.04939055,0.36452669,0.15263775,-,-,38,5.73799992,120,444,114.71399689,15.36775112,16.77702141,15.8851223,17.04462051
Thu Dec 26 17:51:14 GMT+01:00 2019,26-dic-2019 17:51:13.551,14.1091465,41.78326585,7.76,3.7900925,852.525634765625,317.8,1.6189599,8.90753937,3.72817135,0.05221302,-,-,47.84313965,56.82395172,11.62991428,1.7597847,8.59833717,11.62991428,8.59833717,0.10073319,-,-,-,173.57141113,0.52462065,29.78462029,808,3.79009247,852.52563477,41.78326416,14.10914612,317.79998779,21,-,-,-,14.9635582,0,85.03644562,-,-,-,-,-,-,-,-,-,0.09836843,0.97344822,0.27368897,0.04769784,-,-,38,5.73799992,121,445,115.5510025,17.35862541,16.15565109,15.88695049,17.03817749
Thu Dec 26 17:51:15 GMT+01:00 2019,26-dic-2019 17:51:14.271,14.10907709,41.78331297,7.6,3.7900925,852.819580078125,317.3,2.1339879,8.27992344,4.82290506,0.06003976,-,-,0.39215687,19.99627113,11.68883228,5.00082827,8.55499649,11.68883228,8.55499649,0.10114597,-,-,-,173.20913696,0.52785182,29.78785133,900,3.79009247,852.81958008,41.78331375,14.10907745,317.29998779,21,-,-,-,14.87537575,0,85.12462616,-,-,-,-,-,-,-,-,-,0.20019457,0.91337806,0.39260826,0.05724343,-,-,38,5.73799992,122,446,116.26999664,17.00071526,16.15565109,15.88875294,17.03182983
Thu Dec 26 17:51:15 GMT+01:00 2019,26-dic-2019 17:51:15.112,14.10907709,41.78331297,7.6,3.7900925,852.819580078125,317.3,2.20824766,8.85962963,3.79524469,0.06348141,-,-,0,181.2480011,11.69700623,0,8.54901791,11.69700623,8.54901791,0.10114597,-,-,-,171.70295715,0.53142089,29.79142189,1492,3.79009247,852.81958008,41.78331375,14.10907745,317.29998779,21,-,-,-,14.77354145,0,85.22645569,-,-,-,-,-,-,-,-,-,0.24488086,0.91923857,0.34841031,0.052042700000000004,-,-,38,5.73799992,122,447,117.11100006,17.00071526,14.29153728,15.87810516,17.01225471
Thu Dec 26 17:51:16 GMT+01:00 2019,26-dic-2019 17:51:15.941,14.10901756,41.78335492,6.67,3.7900925,853.322998046875,317.0,1.72675645,9.25488281,5.63257694,0.08139648,-,-,9.8039217,181.2480011,11.70512962,0,8.5430851,11.70512962,8.5430851,0.10114597,-,-,-,170.22276306,0.53455359,29.79455185,1396.5,3.79009247,853.32299805,41.78335571,14.10901737,317.0,21,-,-,-,14.67451477,0,85.32548523,-,-,-,-,-,-,-,-,-,0.15819435,0.96343654,0.31984037,0.06314309,-,-,38,5.73799992,123,447,117.94000244,14.92036438,13.04879475,15.85936737,16.98414612
Thu Dec 26 17:51:17 GMT+01:00 2019,26-dic-2019 17:51:16.664,14.10897008,41.78338465,5.83,3.7900925,852.465576171875,316.4,4.47676563,6.98157454,5.69725466,0.04468137,-,-,35.29411697,41.00797272,11.71320152,2.43849945,8.53719807,11.71320152,8.53719807,0.10190626,-,-,-,169.31913757,0.53710127,29.79710007,1383.5,3.79009247,852.46557617,41.78338623,14.10896969,316.39999389999997,21,-,-,-,14.58922863,0,85.41077423,-,-,-,-,-,-,-,-,-,0.13157791,0.96538997,0.17625821,0.01306964,-,-,38,5.73799992,124,448,118.66300201,13.04133797,12.42742348,15.83678913,16.95205688
Thu Dec 26 17:51:18 GMT+01:00 2019,26-dic-2019 17:51:17.501,14.10891204,41.78342353,5.92,3.7900925,852.34033203125,316.9,2.01421404,8.4523983,3.38082719,-0.00799966,-,-,23.92156982,15.10773277,11.7364521,6.61898947,8.52028561,11.7364521,8.52028561,0.10257317,-,-,-,169.3678894,0.54006636,29.80006599,1403.5,3.79009247,852.34033203,41.78342438,14.10891247,316.89999389999997,21,-,-,-,14.49172401,0,85.50827789,-,-,-,-,-,-,-,-,-,0.17406653,0.86161041,0.26636335,-0.04736498,-,-,38,5.73799992,125,449,119.5,13.24266338,13.04879475,15.81856728,16.92476082
Thu Dec 26 17:51:19 GMT+01:00 2019,26-dic-2019 17:51:18.341,14.10887078,41.78346029,5.65,3.7900925,852.23828125,316.5,2.07649636,9.75074768,3.13169718,0.10408863,-,-,0,36.20985031,11.74443626,2.76162195,8.51449299,11.74443626,8.51449299,0.1030013,-,-,-,168.55845642,0.54303503,29.80303574,1383,3.79009247,852.23828125,41.78345871,14.10887051,316.5,21,-,-,-,14.39517117,0,85.60482788,-,-,-,-,-,-,-,-,-,0.29811370000000004,0.93682009,0.43143407,0.11793532,-,-,38,5.73799992,126,450,120.33999634,12.63868999,12.42742348,15.79654598,16.89352989
Thu Dec 26 17:51:19 GMT+01:00 2019,26-dic-2019 17:51:19.059,14.10887078,41.78346029,5.65,3.7900925,852.23828125,316.5,2.00223637,9.63816071,3.20116615,0.05940769,-,-,30.19607925,181.2480011,11.75237179,0,8.50874424,11.75237179,8.50874424,0.1030013,-,-,-,167.15379333,0.545524,29.80552483,1334,3.79009247,852.23828125,41.78345871,14.10887051,316.5,21,-,-,-,14.31342983,0,85.68656921,-,-,-,-,-,-,-,-,-,0.21582256,0.90361053,0.22338636,-0.01596165,-,-,38,5.73799992,126,451,121.05999756,12.63868999,12.42742348,15.77481079,16.86272812
Thu Dec 26 17:51:20 GMT+01:00 2019,26-dic-2019 17:51:19.922,14.10881654,41.78349945,5.78,3.7900925,852.407470703125,316.3,1.97109532,8.92191124,4.14737988,0.02710819,-,-,0,26.71189499,11.85277081,3.74357247,8.4366703,11.85277081,8.4366703,0.10344125,-,-,-,166.59068298,0.54835457,29.80835533,1324.5,3.79009247,852.4074707000001,41.78350067,14.10881615,316.29998779,21,-,-,-,14.21678066,0,85.78321838,-,-,-,-,-,-,-,-,-,0.20410158,0.8826105,0.32521251,0.00107378,-,-,38,5.73799992,127,451,121.92199707,12.929492,11.80605221,15.74936962,16.82809448
Thu Dec 26 17:51:21 GMT+01:00 2019,26-dic-2019 17:51:20.762,14.10876787,41.7835301,5.2,3.7900925,852.5164794921875,316.0,2.09326482,9.01054478,4.63845348,0.01289527,-,-,0.78431374,181.2480011,11.86067295,0,8.43104935,11.86067295,8.43104935,0.10344125,-,-,-,165.22518921,0.55109113,29.81109047,1238.5,3.79009247,852.51647949,41.78353119,14.10876751,316.0,21,-,-,-,14.12395477,0,85.87604523,-,-,-,-,-,-,-,-,-,0.20629926,0.87797099,0.32179391,-0.00401809,-,-,39,5.73799992,128,452,122.76100159,11.63206863,11.18468189,15.72029495,16.78970337
Thu Dec 26 17:51:22 GMT+01:00 2019,26-dic-2019 17:51:21.492,14.10873148,41.78356121,5.33,3.7900925,852.275634765625,316.0,1.41294885,8.99138069,2.46335864,0.05458431,-,-,32.15686417,181.2480011,11.86852741,0,8.4254694,11.86852741,8.4254694,0.10344125,-,-,-,163.88189697,0.55335915,29.81335831,1207.5,3.79009247,852.27563477,41.78356171,14.10873127,316.0,22,-,-,-,14.04417038,0,85.95583344,-,-,-,-,-,-,-,-,-,0.14110121,0.93608761,0.13499056,-0.0242745,-,-,39,5.73799992,129,453,123.49099731,11.92287064,11.18468189,15.6915884,16.75183105
Thu Dec 26 17:51:22 GMT+01:00 2019,26-dic-2019 17:51:22.227,14.10873148,41.78356121,5.33,3.7900925,852.275634765625,316.0,1.93037212,8.83806992,3.14607,0.03170102,-,-,46.27450943,15.5756197,11.89291668,6.42015648,8.40819168,11.89291668,8.40819168,0.10399763,-,-,-,163.92973328,0.55558676,29.81558609,1200.5,3.79009247,852.27563477,41.78356171,14.10873127,316.0,22,-,-,-,13.96646309,0,86.03353882,-,-,-,-,-,-,-,-,-,0.28321826,0.86576152,0.32667762,0.00623104,-,-,39,5.73799992,129,454,124.20999908,11.92287064,11.18468189,15.66324329,16.714468
Thu Dec 26 17:51:23 GMT+01:00 2019,26-dic-2019 17:51:23.063,14.10868356,41.78359215,5.22,3.7900925,852.17626953125,315.8,1.89443994,8.77578735,3.26584387,0.03432516,-,-,40.39215851,12.90754414,11.89954758,7.74724627,8.40350628,11.89954758,8.40350628,0.10453695,-,-,-,164.25761414,0.5582338,29.8182354,1219,3.79009247,852.17626953,41.78359222,14.10868359,315.79998779,22,-,-,-,13.87548828,0,86.12451172,-,-,-,-,-,-,-,-,-,0.21679933,0.95366901,0.30714267,0.05972572,-,-,39,5.73799992,130,455,125.06199646,11.67680645,11.18468189,15.63525295,16.67760277
Thu Dec 26 17:51:24 GMT+01:00 2019,26-dic-2019 17:51:23.904,14.1086318,41.78362302,5.2,3.7900925,852.3033447265625,315.6,2.02140045,9.18301868,3.52934647,0.03066411,-,-,36.47058868,15.13367271,11.92054844,6.60764408,8.38870144,11.92054844,8.38870144,0.10505912,-,-,-,164.34104919,0.56083733,29.82083702,1238.5,3.79009247,852.30334473,41.78362274,14.10863209,315.60000610000003,22,-,-,-,13.7868433,0,86.21315765,-,-,-,-,-,-,-,-,-,0.2407297,0.93242472,0.3059217,0.04541164,-,-,39,5.73799992,131,455,125.90299988,11.63206863,11.18468189,15.6076088,16.64122581
Thu Dec 26 17:51:25 GMT+01:00 2019,26-dic-2019 17:51:24.623,14.10858403,41.78365276,5.24,3.7900925,852.288818359375,315.5,1.86569428,8.92430687,3.7449398,0.02821933,-,-,31.37254906,16.93559647,11.95290375,5.90460014,8.3659935,11.95290375,8.3659935,0.10550324,-,-,-,164.27676392,0.56314921,29.82314873,1246,3.79009247,852.28881836,41.78365326,14.108584400000002,315.5,21,-,-,-,13.71184635,0,86.2881546,-,-,-,10.06380558,1.31316185,-,-,-,-,0.19262476,0.93608749,0.23510738,0.01309522,-,-,39,5.73799992,132,456,126.6230011,11.72154522,11.80605221,15.58414268,16.60941505
Thu Dec 26 17:51:26 GMT+01:00 2019,26-dic-2019 17:51:25.452,14.10853676,41.78368325,5.35,3.7900925,852.4517822265625,315.2,1.8345529999999999,9.86333466,0.19484054,0.08036333,-,-,28.62745094,20.70751762,12.00902271,4.82906389,8.32689857,12.00902271,8.32689857,0.10602096,-,-,-,163.99124146,0.56588095,29.82588196,1250.5,3.79009247,852.45178223,41.78368378,14.10853672,315.20001221,18,-,-,-,13.62660313,0,86.37339783,-,-,-,10.06380558,1.31316185,-,-,-,-,0.13743842,0.87626159,0.63728404,0.15378529,-,-,39,5.73799992,133,457,127.4509964,11.96760845,11.80605221,15.56096363,16.578022
Thu Dec 26 17:51:27 GMT+01:00 2019,26-dic-2019 17:51:26.300,14.10849404,41.78370639,4.86,3.7900925,852.52099609375,315.1,2.23938894,9.03449917,4.2144537,0.02796353,-,-,0,30.88190269,12.12923241,3.23807502,8.24437332,12.12923241,8.24437332,0.10639766,-,-,-,163.38391113,0.56853127,29.82853127,1243,3.79009247,852.52099609,41.78370667,14.1084938,315.10000610000003,18,-,-,-,13.54069519,0,86.45930481,-,-,-,10.06380558,1.31316185,-,-,-,-,0.24634597,0.88212204,0.2866309,-0.00552302,-,-,39,5.73799992,134,458,128.29600525,10.87151051,11.18468189,15.53427982,16.54299927
Thu Dec 26 17:51:27 GMT+01:00 2019,26-dic-2019 17:51:27.023,14.10849404,41.78370639,4.86,3.7900925,852.52099609375,315.1,2.50768232,8.76381016,4.451605799999999,0.02847233,-,-,4.70588255,181.2480011,12.13690948,0,8.23915863,12.13690948,8.23915863,0.10639766,-,-,-,162.12712097,0.57080239,29.83080292,1207.5,3.79009247,852.52099609,41.78370667,14.1084938,315.10000610000003,18,-,-,-,13.46774578,0,86.53225708,-,-,-,10.06380558,1.31316185,-,-,-,-,0.21264812,0.82962179,0.31031707,-0.05001688,-,-,39,5.73799992,134,458,129.02200317,10.87151051,11.18468189,15.50791836,16.50842857
Thu Dec 26 17:51:28 GMT+01:00 2019,26-dic-2019 17:51:27.881,14.10845215,41.78373514,4.83,3.7900925,852.6326904296875,315.5,2.00702763,9.04408169,5.43614769,0.04144413,-,-,7.05882359,84.0350647,12.14454269,1.18995476,8.23398018,12.14454269,8.23398018,0.10711195,-,-,-,161.12976074,0.57340312,29.83340263,1137.5,3.79009247,852.63269043,41.78373337,14.10845184,315.5,19,-,-,-,13.3825407,0,86.61746216,-,-,-,-,-,-,-,-,-,0.2793113,0.95830858,0.28077042,0.06870776,-,-,38,5.73799992,135,459,129.88000488,10.8044014,10.56331062,15.47813225,16.47031975
Thu Dec 26 17:51:29 GMT+01:00 2019,26-dic-2019 17:51:28.721,14.10840911,41.78375906,4.85,3.7900925,851.9124755859375,315.3,2.58912897,8.45958424,5.00017071,0.04292114,-,-,17.64705849,59.41672134,12.15213299,1.68299294,8.22883701,12.15213299,8.22883701,0.1077852,-,-,-,160.24632263,0.57579541,29.83579445,1085,3.79009247,851.91247559,41.78376007,14.10840893,315.29998779,22,-,-,-,13.30006313,0,86.69993591,-,-,-,-,-,-,-,-,-,0.16307808,0.86112201,0.29102629,-0.03997058,-,-,38,5.73799992,136,460,130.72099304,10.84914017,9.94193935,15.44498062,16.42873764
Thu Dec 26 17:51:30 GMT+01:00 2019,26-dic-2019 17:51:29.443,14.10836383,41.78379534,4.31,3.7900925,850.6241455078125,315.8,2.1363833,8.22722244,4.8564415,0.03427375,-,-,45.49019623,37.50852203,12.15968037,2.66600537,8.22372913,12.15968037,8.22372913,0.10814992,-,-,-,159.57165527,0.57765692,29.83765793,803.5,3.79009247,850.62414551,41.7837944,14.10836411,315.79998779,23,-,-,-,13.23015881,0,86.76984406,-,-,-,-,-,-,-,-,-,0.21167138,0.91337806,0.31080547,0.02398317,-,-,38,5.73799992,137,461,131.44200134,9.6411953,8.69919682,15.40482712,16.37981606
Thu Dec 26 17:51:31 GMT+01:00 2019,26-dic-2019 17:51:30.343,14.10833748,41.78381981,3.19,3.7900925,850.7459716796875,316.7,2.14356995,8.38053322,4.26954937,0.04764646,-,-,43.13725662,12.10070705,12.15931702,8.26380825,8.22397518,12.15931702,8.22397518,0.10861169,-,-,-,160.01199341,0.57954907,29.83954811,847.5,3.79009247,850.74597168,41.78382111,14.108337400000002,316.70001221,23,-,-,-,13.14392471,0,86.85607147,-,-,-,-,-,-,-,-,-,0.26856709,0.89921522,0.44974813,0.08800169,-,-,39,5.73799992,138,462,132.34199524,7.13582706,6.83508301,15.3541193,16.31978607
Thu Dec 26 17:51:31 GMT+01:00 2019,26-dic-2019 17:51:31.184,14.10833748,41.78381981,3.19,3.7900925,850.7459716796875,316.7,2.46216822,8.32064629,4.82050991,0.0558756,-,-,42.74509811,10.08606052,12.14659786,9.91446686,8.23258686,12.14659786,8.23258686,0.10907924,-,-,-,160.01199341,0.5808835,29.84088326,859,3.79009247,850.74597168,41.78382111,14.108337400000002,316.70001221,23,-,-,-,13.06435394,0,86.93564606,-,-,-,-,-,-,-,-,-,0.26002049,0.87577319,0.41873631,0.05091905,-,-,39,5.73799992,138,463,133.18299866,7.13582706,4.34959841,15.28938675,16.24497223
Thu Dec 26 17:51:32 GMT+01:00 2019,26-dic-2019 17:51:31.902,14.10831957,41.78383647,2.39,3.7900925,851.12109375,317.1,2.26813459,8.63445473,4.53065681,0.04150692,-,-,43.13725662,6.53519392,12.11238194,15.30144691,8.25584316,12.11238194,8.25584316,0.10945976,-,-,-,160.01199341,0.58150572,29.84150696,851,3.79009247,851.12109375,41.78383636,14.10831928,317.10000610000003,23,-,-,-,13.33958721,0,86.66041565,-,-,-,-,-,-,-,-,-,0.21924119,0.87577319,0.32228225,-0.00298121,-,-,39,5.73799992,139,463,133.8999939,5.34627771,1.86411357,15.21087646,16.15565109
Thu Dec 26 17:51:33 GMT+01:00 2019,26-dic-2019 17:51:32.763,14.10831124,41.78384151,0.95,3.7900925,850.6112060546875,317.1,1.72915196,8.97700787,3.41196823,0.03357126,-,-,40.7843132,2.75873232,12.05569267,36.24777603,8.29466438,12.05569267,8.29466438,0.10990841,-,-,-,160.01199341,0.58179569,29.84179497,856,3.79009247,850.61120605,41.78384018,14.10831165,317.10000610000003,23,-,-,-,13.87065983,0,86.12934113,-,-,-,-,-,-,-,-,-,0.21045044,0.9285177,0.2868751,0.02802167,-,-,38,5.73799992,140,464,134.76100159,2.12508941,0.62137121,15.12605381,16.05975914
Thu Dec 26 17:51:34 GMT+01:00 2019,26-dic-2019 17:51:33.603,14.1083042,41.78384397,0.51,3.7900925,850.20654296875,317.2,2.07410097,8.98179817,3.92939162,0.03579391,-,-,42.74509811,0.97928065,11.98896694,102.11364746,8.3408289,11.98896694,8.3408289,0.11036186,-,-,-,160.01199341,0.58201706,29.84201622,854.5,3.79009247,850.20654297,41.78384399,14.10830402,317.20001221,23,-,-,-,14.3831501,0,85.61685181,-,-,-,-,-,-,-,-,-,0.17992702,0.93559921,0.26660755,0.02119185,-,-,38,5.73799992,141,465,135.602005,1.14083743,1.24274242,15.04580307,15.96885872
Thu Dec 26 17:51:35 GMT+01:00 2019,26-dic-2019 17:51:34.347,14.10829751,41.78384682,0.44,3.7900925,850.1082763671875,317.3,1.85132134,9.16625023,3.1364882,0.03438139,-,-,41.5686264,1.85635304,11.92829323,53.86794281,8.383255,11.92829323,8.383255,0.11074353,-,-,-,160.01199341,0.58226937,29.842269899999998,854,3.79009247,850.10827637,41.78384781,14.10829735,317.29998779,22,-,-,-,14.83147144,0,85.1685257,-,-,-,1.52127123,0.13605124,-,-,-,-,0.19384569,0.91093624,0.23657249,-0.00937789,-,-,38,5.73799992,142,466,136.34599304,0.98425198,1.24274242,14.96647453,15.87906551
Thu Dec 26 17:51:35 GMT+01:00 2019,26-dic-2019 17:51:35.203,14.10829751,41.78384682,0.44,3.7900925,850.1082763671875,317.3,1.99265456,9.01773071,3.69223928,0.0328626,-,-,41.96078491,1.90431798,11.86862659,52.51114655,8.42539978,11.86862659,8.42539978,0.11121268,-,-,-,160.01199341,0.58257008,29.84257126,852,3.79009247,850.10827637,41.78384781,14.10829735,317.29998779,22,-,-,-,15.33854771,0,84.66145325,-,-,-,1.52127123,0.13605124,-,-,-,-,0.22974125,0.94097126,0.33082882,0.06046659,-,-,38,5.73799992,142,467,137.19700623,0.98425198,1.24274242,14.88805294,15.7903595
Thu Dec 26 17:51:36 GMT+01:00 2019,26-dic-2019 17:51:36.043,14.10828798,41.78385029,0.44,3.7900925,849.40673828125,317.4,1.61656451,9.041685099999999,3.03108716,0.00496036,-,-,40.7843132,1.89169109,11.80959129,52.86165619,8.4675169,11.80959129,8.4675169,0.1116608,-,-,-,160.01199341,0.58293122,29.84293175,858.5,3.79009247,849.40673828,41.78385162,14.10828781,317.39999389999997,22,-,-,-,15.83610916,0,84.16388702,-,-,-,2.10923004,0.1896279,-,-,-,-,0.22412492,0.91435492,0.33644509,0.03802552,-,-,38,5.73799992,143,468,138.04200745,0.98425198,1.86411357,14.81405449,15.70646763
Thu Dec 26 17:51:37 GMT+01:00 2019,26-dic-2019 17:51:36.740,14.10827363,41.78385394,1.05,3.7900925,848.187255859375,317.4,1.83694851,8.76860142,3.76410341,0.03422344,-,-,40,2.97844386,11.7576437,33.57387924,8.50492859,11.7576437,8.50492859,0.11203457,-,-,-,160.01199341,0.58329886,29.84329796,859.5,3.79009247,848.18725586,41.78385544,14.10827351,317.39999389999997,22,-,-,-,16.24214363,0,83.75785828,-,-,-,2.10923004,0.1896279,-,-,-,-,0.16234553,0.92558748,0.24731673,0.00218913,-,-,38,5.73799992,144,468,138.73899841,2.34878302,1.86411357,14.7408905,15.62357903
Thu Dec 26 17:51:38 GMT+01:00 2019,26-dic-2019 17:51:37.583,14.10826119,41.78385866,0.93,3.7900925,848.4970703125,317.3,1.84892583,9.39621639,3.53413773,0.03614504,-,-,41.5686264,3.01985383,11.70654488,33.11349487,8.54205227,11.70654488,8.54205227,0.11246455,-,-,-,160.01199341,0.5838021,29.8438015,846,3.79009247,848.49707031,41.78385925,14.10826111,317.29998779,22,-,-,-,16.72802544,0,83.27197266,-,-,-,3.15883827,0.27985671,-,-,-,-,0.18676427,0.92070377,0.28785184,0.01671593,-,-,38,5.73799992,145,469,139.58200073,2.08035088,2.48548484,14.67203999,15.54537582
