GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Altitude,G(x),G(y),G(z),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Actual engine % torque(%),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Acceleration Sensor(Total)(g),Run time since engine start(s)
Thu Dec 26 18:04:56 GMT+01:00 2019,26-dic-2019 18:04:55.444,14.06580226,41.85662776,20.28,1280.40185546875,1.65010118,9.02012634,2.64062405,17.81670761,5.6125927,-,1700.5,3.79009247,1280.40185547,41.85662842,14.06580257,0.22583425,0.91142458,0.26953778,0.00943048,1267
Thu Dec 26 18:04:56 GMT+01:00 2019,26-dic-2019 18:04:56.165,14.06580226,41.85662776,20.28,1280.40185546875,2.57954693,8.59373093,3.44310951,20.15232658,4.96210337,-,1704.5,3.79009247,1280.40185547,41.85662842,14.06580257,0.23193893,0.92583168,0.32789859,0.04632918,1267
Thu Dec 26 18:04:57 GMT+01:00 2019,26-dic-2019 18:04:56.898,14.06562819,41.85675826,20.22,1280.3682861328125,1.97588623,9.02731323,3.09816051,181.2480011,0,-,1688,3.79009247,1280.36828613,41.85675812,14.06562805,0.22436912,0.94512254,0.27784017,0.04264265,1268
Thu Dec 26 18:04:58 GMT+01:00 2019,26-dic-2019 18:04:57.865,14.06545257,41.85688746,19.94,1280.69775390625,1.57823682,9.2045784,3.59402466,181.2480011,0,-,1674,3.79009247,1280.69775391,41.85688782,14.06545258,0.11546154,0.94341308,0.23583993,0.00838606,1269
Thu Dec 26 18:04:59 GMT+01:00 2019,26-dic-2019 18:04:58.582,14.06528769,41.85701398,19.98,1280.72705078125,1.36983013,9.43214798,3.69703007,26.09332466,3.83231807,-,1652.5,3.79009247,1280.72705078,41.8570137,14.06528759,0.14305471,0.93901783,0.30567753,0.03320977,1270
Thu Dec 26 18:04:59 GMT+01:00 2019,26-dic-2019 18:04:59.307,14.06528769,41.85701398,19.98,1280.72705078125,2.20585203,9.01773071,3.35687208,181.2480011,0,-,1641.5,3.79009247,1280.72705078,41.8570137,14.06528759,0.17308977,0.93535501,0.29908448,0.0319131,1271
Thu Dec 26 18:05:00 GMT+01:00 2019,26-dic-2019 18:05:00.268,14.06512153,41.85713787,19.61,1281.0037841796875,1.54470015,9.02252197,3.58683825,181.2480011,0,-,1610,3.79009247,1281.00378418,41.85713959,14.06512165,0.20629926,0.95611084,0.27222383,0.04690323,1272
Thu Dec 26 18:05:01 GMT+01:00 2019,26-dic-2019 18:05:00.994,14.06495599,41.85725924,19.28,1281.0631103515625,1.58542323,9.74356079,3.3257307999999997,181.2480011,0,-,1636,3.79009247,1281.06311035,41.85725784,14.06495571,0.19848526,0.89188957,0.24609579,-0.02260648,1272
Thu Dec 26 18:05:02 GMT+01:00 2019,26-dic-2019 18:05:01.712,14.06479002,41.85737844,19.15,1281.4224853515625,1.75789762,9.19499588,3.98927855,22.72784042,4.39979887,-,1604,3.79009247,1281.42248535,41.85737991,14.06478977,0.1530664,0.91655254,0.28565419,0.00643863,1273
Thu Dec 26 18:05:03 GMT+01:00 2019,26-dic-2019 18:05:02.675,14.0646295,41.85749966,19.07,1281.267822265625,2.84544492,8.18410492,3.0622282000000003,30.60596466,3.26726913,-,1586,3.79009247,1281.26782227,41.85749817,14.06462955,0.15599667,0.83059859,0.26660752,-0.07847414,1274
Thu Dec 26 18:05:04 GMT+01:00 2019,26-dic-2019 18:05:03.401,14.06447464,41.85762329999999,18.84,1281.751708984375,2.79513979,9.41777611,3.77129006,181.2480011,0,-,1567,3.79009247,1281.75170898,41.85762405,14.06447506,0.19824107,0.96856445,0.31104967,0.07105639999999999,1275
Thu Dec 26 18:05:04 GMT+01:00 2019,26-dic-2019 18:05:04.125,14.06447464,41.85762329999999,18.84,1281.751708984375,1.56625938,9.02970886,2.73883867,121.48986816,0.82309675,-,1547.5,3.79009247,1281.75170898,41.85762405,14.06447506,0.22412492,0.88187796,0.29420072,-0.00802876,1275
Thu Dec 26 18:05:05 GMT+01:00 2019,26-dic-2019 18:05:05.222,14.06432611,41.85774359,18.42,1282.125,1.24286985,10.55323219,2.8370533,38.14186478,2.62173653,-,1539.5,3.79009247,1282.125,41.85774231,14.06432629,0.13035698,0.9294945,0.370143,0.05011454,1277
Thu Dec 26 18:05:06 GMT+01:00 2019,26-dic-2019 18:05:05.945,14.0641814,41.85786717,18.44,1282.39892578125,1.81538916,9.28602409,3.5317421,34.50511932,2.89806032,-,1543.5,3.79009247,1282.39892578,41.85786819,14.06418133,0.18090378,0.92387813,0.20702581,-0.00943861,1277
Thu Dec 26 18:05:07 GMT+01:00 2019,26-dic-2019 18:05:06.679,14.06403786,41.85799178,18.4,1282.360595703125,2.34239435,9.54234123,2.60948277,19.54465103,5.1163826,-,1550,3.79009247,1282.3605957,41.85799026,14.06403828,0.17870608,0.96465749,0.20751418,0.02848785,1278
Thu Dec 26 18:05:08 GMT+01:00 2019,26-dic-2019 18:05:07.646,14.06389736,41.85812253,18.76,1282.2030029296875,1.02967215,9.95915413,3.09576511,19.21695328,5.20363045,-,1577,3.79009247,1282.20300293,41.85812378,14.06389713,0.26490423,0.89408726,0.17039773,-0.02875064,1279
Thu Dec 26 18:05:08 GMT+01:00 2019,26-dic-2019 18:05:08.378,14.06389736,41.85812253,18.76,1282.2030029296875,1.6524967000000002,9.33632946,4.06593418,22.02714729,4.53975821,-,1545,3.79009247,1282.20300293,41.85812378,14.06389713,0.22241563,0.92705256,0.25977027,0.01933283,1280
Thu Dec 26 18:05:09 GMT+01:00 2019,26-dic-2019 18:05:09.105,14.06375878,41.85825458,18.77,1281.9384765625,1.66686952,8.967426300000001,2.91849947,181.2480011,0,-,1607.5,3.79009247,1281.93847656,41.85825348,14.06375885,0.20605509,0.90800601,0.22729337,-0.01272083,1280
Thu Dec 26 18:05:10 GMT+01:00 2019,26-dic-2019 18:05:10.072,14.06362301,41.85838898,18.77,1281.3251953125,0.97697169,9.75793362,3.07420588,22.03306007,4.53853941,-,1589.5,3.79009247,1281.32519531,41.85839081,14.06362343,0.18432239,0.90263385,0.27100292,-0.00650125,1281
Thu Dec 26 18:05:11 GMT+01:00 2019,26-dic-2019 18:05:10.793,14.06348419,41.85852632,19.1,1281.132568359375,1.74352479,9.61180878,2.78914356,14.99047184,6.6707654,-,1610.5,3.79009247,1281.13256836,41.85852814,14.06348419,0.15648502,0.94951779,0.25708425,0.02679146,1282
Thu Dec 26 18:05:12 GMT+01:00 2019,26-dic-2019 18:05:11.498,14.0633432,41.85866337,19.45,1281.005859375,1.87048519,9.32674789,2.91131306,13.01124573,7.68549919,-,1639,3.79009247,1281.00585938,41.85866165,14.06334305,0.14061286,0.94219226,0.12790908,-0.02015485,1283
Thu Dec 26 18:05:13 GMT+01:00 2019,26-dic-2019 18:05:12.463,14.06320166,41.85880457,19.89,1280.8316650390625,1.67166042,9.23332405,3.28979874,12.71481991,7.86467409,-,1673.5,3.79009247,1280.83166504,41.8588028,14.0632019,0.18481077,0.93706423,0.22485149999999998,0.00919191,1284
Thu Dec 26 18:05:13 GMT+01:00 2019,26-dic-2019 18:05:13.184,14.06320166,41.85880457,19.89,1280.8316650390625,1.42971706,9.27165222,3.25386667,13.57773018,7.36484814,-,1693.5,3.79009247,1280.83166504,41.8588028,14.0632019,0.18383402,0.93071544,0.29322398,0.02731296,1285
Thu Dec 26 18:05:14 GMT+01:00 2019,26-dic-2019 18:05:13.906,14.06305358,41.85895146,20.29,1280.59912109375,1.09914112,9.26686096,2.96161819,12.95770836,7.71725368,-,1716,3.79009247,1280.59912109,41.85895157,14.06305313,0.20092714,0.89091289,0.14158359,-0.05497621,1285
Thu Dec 26 18:05:15 GMT+01:00 2019,26-dic-2019 18:05:14.848,14.06290321,41.85909815,20.64,1281.0806884765625,1.61177349,9.34111977,2.89694023,12.52400208,7.98450232,-,1742,3.79009247,1281.08068848,41.85909653,14.062903400000001,0.1977527,0.94048285,0.19457226,0.00552343,1286
Thu Dec 26 18:05:16 GMT+01:00 2019,26-dic-2019 18:05:15.574,14.06275102,41.85924875,20.94,1281.338134765625,2.03816867,10.25858879,4.14498472,12.41552353,8.05426502,-,1757,3.79009247,1281.33813477,41.85924911,14.06275082,0.1472059,1.06257653,0.21654913,0.11883729,1287
Thu Dec 26 18:05:16 GMT+01:00 2019,26-dic-2019 18:05:16.296,14.06275102,41.85924875,20.94,1281.338134765625,1.85132134,9.36268044,3.29458976,12.68237114,7.88479662,-,1778.5,3.79009247,1281.33813477,41.85924911,14.06275082,0.21484582,0.97198308,0.23510735,0.05069532,1288
Thu Dec 26 18:05:17 GMT+01:00 2019,26-dic-2019 18:05:17.267,14.06259786,41.8594003,21.21,1281.60546875,1.54709554,8.33981037,2.64301968,13.98877525,7.14843988,-,1794,3.79009247,1281.60546875,41.85940170000001,14.06259823,0.16527578,1.0034833,0.179921,0.05518292,1289
Thu Dec 26 18:05:18 GMT+01:00 2019,26-dic-2019 18:05:17.995,14.06244278,41.85955503,21.45,1281.7777099609375,1.34108448,9.899267199999999,2.96640921,14.91352463,6.70518351,-,1803.5,3.79009247,1281.77770996,41.85955429,14.06244278,0.17284559,0.95171553,0.28174716,0.04024412,1289
Thu Dec 26 18:05:19 GMT+01:00 2019,26-dic-2019 18:05:18.725,14.06228687,41.85971194,21.58,1281.8594970703125,1.61656451,9.46089458,3.79764032,15.15985012,6.59623384,-,1816,3.79009247,1281.85949707,41.85971069,14.06228733,0.16210134,0.96929705,0.17283958,0.02027735,1290
Thu Dec 26 18:05:20 GMT+01:00 2019,26-dic-2019 18:05:19.693,14.06213304,41.85987278,21.85,1281.9725341796875,1.32192063,9.40819359,4.05156088,15.331007,6.52259302,-,1834,3.79009247,1281.97253418,41.85987091,14.06213284,0.10642660000000001,0.98785526,0.27417734,0.06205631,1291
Thu Dec 26 18:05:21 GMT+01:00 2019,26-dic-2019 18:05:20.410,14.06197287,41.86002983,21.97,1281.921630859375,1.14944625,9.19978714,3.4479002999999997,15.83585167,6.31465387,-,1840.5,3.79009247,1281.92163086,41.86003113,14.06197262,0.11521737,0.96099472,0.24878186,0.02915401,1292
Thu Dec 26 18:05:21 GMT+01:00 2019,26-dic-2019 18:05:21.135,14.06197287,41.86002983,21.97,1281.921630859375,1.74352479,8.46198082,3.51497364,19.29630661,5.18223095,-,1849.5,3.79009247,1281.92163086,41.86003113,14.06197262,0.16869441,0.93559921,0.16795585,-0.0119359,1292
Thu Dec 26 18:05:22 GMT+01:00 2019,26-dic-2019 18:05:22.107,14.06179959,41.86018575,22.17,1281.9068603515625,2.60350156,9.37705231,4.21684933,22.48313713,4.44768524,-,1862,3.79009247,1281.90686035,41.86018753,14.0618,0.05099607,0.89481986,0.250247,-0.03739476,1293
Thu Dec 26 18:05:23 GMT+01:00 2019,26-dic-2019 18:05:22.834,14.06163012,41.86034046,22.19,1282.2874755859375,1.33868897,9.31237411,3.48622799,24.81612396,4.02955437,-,1861,3.79009247,1282.28747559,41.86034012,14.06163025,0.19799688,0.93413407,0.29127046,0.03229333,1294
Thu Dec 26 18:05:24 GMT+01:00 2019,26-dic-2019 18:05:23.565,14.06145324,41.8604909,22.17,1282.64599609375,2.15075636,9.54952717,4.0204196,23.60951042,4.23549318,-,1858,3.79009247,1282.64599609,41.86049271,14.06145287,0.05270538,1.27794993,0.26782849,0.33133090000000004,1295
Thu Dec 26 18:05:25 GMT+01:00 2019,26-dic-2019 18:05:24.522,14.06127219,41.86063835,22.16,1282.85595703125,1.55428195,9.12073708,2.85861254,21.12615776,4.73336983,-,1853,3.79009247,1282.85595703,41.86063766,14.06127262,0.14598498,1.01789033,0.24170044,0.08396214,1296
Thu Dec 26 18:05:25 GMT+01:00 2019,26-dic-2019 18:05:25.244,14.06127219,41.86063835,22.16,1282.85595703125,1.38659859,9.28841972,3.85513163,24.21600533,4.12941408,-,1840,3.79009247,1282.85595703,41.86063766,14.06127262,0.14134541,0.87137794,0.29444489,-0.03278562,1297
Thu Dec 26 18:05:26 GMT+01:00 2019,26-dic-2019 18:05:25.966,14.06108714,41.86078393,22.05,1283.26953125,2.07889175,9.16625023,4.39890528,181.2480011,0,-,1823,3.79009247,1283.26953125,41.86078262,14.06108761,0.16258971,0.96905285,0.29639843,0.05990456,1297
Thu Dec 26 18:05:27 GMT+01:00 2019,26-dic-2019 18:05:26.933,14.06089669,41.86092263,21.62,1283.720947265625,1.7890389,9.66690636,2.86579895,181.2480011,0,-,1790.5,3.79009247,1283.72094727,41.86092377,14.06089687,0.22485748,1.00006461,0.37502673,0.13013837,1298
Thu Dec 26 18:05:28 GMT+01:00 2019,26-dic-2019 18:05:27.655,14.06070564,41.86105467,21.35,1284.0377197265625,1.55428195,9.92082596,3.42155027,33.1865654,3.01320505,-,1787.5,3.79009247,1284.03771973,41.86105347,14.06070518,0.17626421,0.93315727,0.25659585,0.01474889,1299
Thu Dec 26 18:05:28 GMT+01:00 2019,26-dic-2019 18:05:28.381,14.06070564,41.86105467,21.35,1284.0377197265625,0.62962729,9.71241951,3.93897343,19.41997528,5.14923048,-,1792.5,3.79009247,1284.03771973,41.86105347,14.06070518,0.14378728,0.97076213,0.30299145,0.06123754,1300
Thu Dec 26 18:05:29 GMT+01:00 2019,26-dic-2019 18:05:29.345,14.060510199999998,41.86118192,21.37,1283.673095703125,0.84761584,9.28841972,2.96401358,22.83587646,4.3789835,-,1791,3.79009247,1283.6730957,41.86118317,14.06051064,0.17138048,0.98663425,0.37405002,0.10832337,1301
Thu Dec 26 18:05:30 GMT+01:00 2019,26-dic-2019 18:05:30.074,14.0603126,41.86130696,21.47,1283.83984375,1.20454216,8.72548294,2.61427379,28.31270599,3.5319097,-,1794,3.79009247,1283.83984375,41.86130524,14.06031227,0.23047382,0.9282735000000001,0.20775838,0.00509448,1301
Thu Dec 26 18:05:31 GMT+01:00 2019,26-dic-2019 18:05:30.794,14.06011359,41.8614264,21.4,1283.8438720703125,2.05972815,10.39992142,4.52586555,25.5974617,3.90655613,-,1793.5,3.79009247,1283.84387207,41.86142731,14.06011391,0.13621747,0.89677334,0.18602569,-0.04858711,1302
Thu Dec 26 18:05:32 GMT+01:00 2019,26-dic-2019 18:05:31.765,14.05990999,41.86154188,21.34,1283.64111328125,1.393785,8.5913353,3.81440854,25.96314049,3.85153413,-,1787.5,3.79009247,1283.64111328,41.86154175,14.05990982,0.17138048,1.01105297,0.21899098,0.07431043,1303
Thu Dec 26 18:05:33 GMT+01:00 2019,26-dic-2019 18:05:32.504,14.05970469,41.86165452,21.1,1283.6622314453125,1.48481321,9.57827282,3.16044283,29.8142395,3.35403204,-,1787,3.79009247,1283.66223145,41.86165619,14.05970478,0.26734611,0.9434132,0.30982876,0.06312454,1304
Thu Dec 26 18:05:33 GMT+01:00 2019,26-dic-2019 18:05:33.217,14.05970469,41.86165452,21.1,1283.6622314453125,2.2657392000000005,10.21547031,3.99406934,40.40802002,2.47470498,-,1752,3.79009247,1283.66223145,41.86165619,14.05970478,0.2348692,0.93926191,0.27808434,0.03974159,1305
Thu Dec 26 18:05:34 GMT+01:00 2019,26-dic-2019 18:05:34.186,14.05950235,41.861769200000005,21.14,1283.6129150390625,2.64662027,9.68367386,3.88387728,125.08617401,0.79943222,-,1780.5,3.79009247,1283.61291504,41.86177063,14.059502599999998,0.20410156,0.95122719,0.25513071,0.03602192,1306
Thu Dec 26 18:05:35 GMT+01:00 2019,26-dic-2019 18:05:34.925,14.05930511,41.86188836,20.93,1283.671875,2.32323074,9.18062401,3.63714314,31.75137329,3.14940453,-,1739,3.79009247,1283.671875,41.86188889,14.05930519,0.20947368,1.03351831,0.25903773,0.11435878,1306
Thu Dec 26 18:05:36 GMT+01:00 2019,26-dic-2019 18:05:35.655,14.05910989,41.86200296,20.77,1283.684814453125,1.64051926,8.96263504,3.12211514,24.57442856,4.06918621,-,1742.5,3.79009247,1283.68481445,41.86200333,14.05910969,0.19433407,0.95440161,0.27979365,0.04577163,1307
Thu Dec 26 18:05:37 GMT+01:00 2019,26-dic-2019 18:05:36.623,14.05890965,41.86211629,20.8,1284.046630859375,1.63812375,9.52557182,2.6573925,21.65067482,4.61869764,-,1743.5,3.79009247,1284.04663086,41.86211777,14.05890942,0.27393916,0.87845933,0.37722445,0.03692378,1308
Thu Dec 26 18:05:37 GMT+01:00 2019,26-dic-2019 18:05:37.345,14.05890965,41.86211629,20.8,1284.046630859375,2.19147921,10.11486053,2.84184432,27.79686546,3.59745312,-,1744.5,3.79009247,1284.04663086,41.86211777,14.05890942,0.19506663,0.96075052,0.31031707,0.06312018,1309
Thu Dec 26 18:05:38 GMT+01:00 2019,26-dic-2019 18:05:38.075,14.05871053,41.86223171,20.89,1284.55859375,2.07889175,9.86333466,3.19397974,25.06681442,3.98925519,-,1744.5,3.79009247,1284.55859375,41.86223221,14.058710099999999,0.22436912,0.97369242,0.25195628,0.05974455,1309
Thu Dec 26 18:05:39 GMT+01:00 2019,26-dic-2019 18:05:39.044,14.05851768,41.86234465,20.78,1284.5963134765625,1.5734458,10.02622795,3.43352747,30.28857613,3.30150628,-,1737,3.79009247,1284.59631348,41.86234283,14.05851746,0.22388075,0.92338979,0.24902603,0.01256639,1310
Thu Dec 26 18:05:40 GMT+01:00 2019,26-dic-2019 18:05:39.774,14.05832333,41.86246109,20.69,1284.611328125,1.66686952,9.06803608,3.75931263,32.5424118,3.07284927,-,1737.5,3.79009247,1284.61132812,41.86246109,14.05832291,0.11765923,0.95293641,0.24633999,0.02107537,1311
Thu Dec 26 18:05:41 GMT+01:00 2019,26-dic-2019 18:05:40.492,14.05812754,41.86257552,20.62,1284.677978515625,0.88833892,8.87639809,3.75212622,22.91739273,4.36340761,-,1736,3.79009247,1284.67797852,41.86257553,14.0581274,0.16918278,0.85208708,0.16722329,-0.09079814,1312
Thu Dec 26 18:05:42 GMT+01:00 2019,26-dic-2019 18:05:41.452,14.05792584,41.86268323,20.71,1284.68115234375,1.09674561,9.6213913,3.17002487,18.11562729,5.51998091,-,1744.5,3.79009247,1284.68115234,41.86268234,14.05792618,0.1474501,0.98150641,0.28760764,0.06588546,1313
Thu Dec 26 18:05:42 GMT+01:00 2019,26-dic-2019 18:05:42.174,14.05792584,41.86268323,20.71,1284.68115234375,0.48589858,8.81171989,3.80482674,16.50777245,6.05762625,-,1744,3.79009247,1284.68115234,41.86268234,14.05792618,0.1008103,0.84158701,0.26465404,-0.07696921,1313
Thu Dec 26 18:05:43 GMT+01:00 2019,26-dic-2019 18:05:42.895,14.05771569,41.86279165,20.95,1284.8123779296875,1.30036128,8.41407108,3.39759541,15.83355618,6.3155694,-,1754,3.79009247,1284.81237793,41.86279297,14.05771542,0.1183918,1.01886714,0.19872345,0.06870134,1314
Thu Dec 26 18:05:44 GMT+01:00 2019,26-dic-2019 18:05:43.857,14.05750918,41.86289594,20.96,1284.4197998046875,0.79970628,9.92082596,3.83836341,15.0318327,6.65241051,-,1763,3.79009247,1284.4197998,41.86289597,14.05750942,-0.00052748,0.91850603,0.40286409999999995,0.0475091,1315
Thu Dec 26 18:05:45 GMT+01:00 2019,26-dic-2019 18:05:44.613,14.05728413,41.86299845,20.93,1284.30908203125,0.24155977,8.97221756,3.15325642,23.79334259,4.2027688,-,1764.5,3.79009247,1284.30908203,41.86299896,14.05728436,0.10764755,0.92216879,0.26147959,-0.00334099,1316
Thu Dec 26 18:05:45 GMT+01:00 2019,26-dic-2019 18:05:45.335,14.05728413,41.86299845,20.93,1284.30908203125,2.08128738,9.37465668,2.18308783,20.63903427,4.84508705,-,1769.5,3.79009247,1284.30908203,41.86299896,14.05728436,0.12474067,0.89897108,0.28052622,-0.015535,1317
Thu Dec 26 18:05:46 GMT+01:00 2019,26-dic-2019 18:05:46.308,14.05706285,41.86309343,21.12,1284.059326171875,1.54709554,10.30649853,3.17721128,20.21188164,4.94748163,-,1776.5,3.79009247,1284.05932617,41.86309433,14.057063099999999,0.20581087,0.94561094,0.22533986,0.02132092,1318
Thu Dec 26 18:05:47 GMT+01:00 2019,26-dic-2019 18:05:47.032,14.05684338,41.863186999999996,21.24,1284.1722412109375,1.23568344,9.46328926,3.18918872,19.48713493,5.13148403,-,1785,3.79009247,1284.17224121,41.86318588,14.05684376,0.20043875,0.97882038,0.23168875,0.05310959,1318
Thu Dec 26 18:05:48 GMT+01:00 2019,26-dic-2019 18:05:47.765,14.056619099999999,41.86328194,21.3,1284.1873779296875,1.55188656,9.52557182,3.76170802,18.98820114,5.2663188,-,1786.5,3.79009247,1284.18737793,41.86328125,14.05661869,0.20581087,1.04328585,0.26318893,0.12408745,1319
Thu Dec 26 18:05:49 GMT+01:00 2019,26-dic-2019 18:05:48.734,14.05639659,41.86337686,21.37,1284.1134033203125,1.64051938,8.87639809,3.37364054,19.41912651,5.14945507,-,1793.5,3.79009247,1284.11340332,41.86337662,14.05639648,0.09958936,0.86576152,0.30738682,-0.03768115,1320
Thu Dec 26 18:05:50 GMT+01:00 2019,26-dic-2019 18:05:49.465,14.05616816,41.8634783,21.44,1284.1756591796875,0.79012436,9.05605888,3.56288338,21.19083405,4.71892309,-,1794,3.79009247,1284.17565918,41.86347961,14.05616856,0.16722928,0.97100633,0.30543333,0.06581938,1321
Thu Dec 26 18:05:50 GMT+01:00 2019,26-dic-2019 18:05:50.195,14.05616816,41.8634783,21.44,1284.1756591796875,0.60567248,8.57456779,5.25888205,42.14107513,2.37293243,-,1791,3.79009247,1284.17565918,41.86347961,14.05616856,0.23242731,0.8176566999999999,-0.2759769,-0.13162923,1322
Thu Dec 26 18:05:51 GMT+01:00 2019,26-dic-2019 18:05:51.158,14.05594477,41.86356682,21.37,1283.9068603515625,2.04056406,9.30758381,3.07420564,35.78415298,2.79447508,-,1783,3.79009247,1283.90686035,41.86356735,14.05594444,0.1474501,0.95782018,0.25244468,0.03155464,1322
Thu Dec 26 18:05:52 GMT+01:00 2019,26-dic-2019 18:05:51.882,14.05572287,41.863655200000004,21.2,1283.8936767578125,1.23328781,8.73985481,2.76039791,32.62188339,3.06536341,-,1762,3.79009247,1283.89367676,41.86365509,14.05572319,0.14891522,0.92119211,0.28199136,0.00865397,1323
Thu Dec 26 18:05:53 GMT+01:00 2019,26-dic-2019 18:05:52.605,14.05549537,41.86374485,21.1,1283.912353515625,1.50158143,8.27034187,3.4359231,30.78580093,3.24818301,-,1760,3.79009247,1283.91235352,41.86374664,14.05549526,0.15795015,0.90873855,0.24658418,-0.01433372,1324
Thu Dec 26 18:05:54 GMT+01:00 2019,26-dic-2019 18:05:53.573,14.05526932,41.8638314,20.84,1284.1363525390625,0.95301688,8.69673729,3.7473351999999998,39.71823883,2.51768255,-,1742.5,3.79009247,1284.13635254,41.86383057,14.05526924,0.18700846,0.87943602,0.26782849,-0.02823738,1325
Thu Dec 26 18:05:54 GMT+01:00 2019,26-dic-2019 18:05:54.307,14.05526932,41.8638314,20.84,1284.1363525390625,0.90989828,9.80823898,3.59881544,181.2480011,0,-,1713.5,3.79009247,1284.13635254,41.86383057,14.05526924,0.15990365,0.89042449,0.33497998,0.00415191,1326
Thu Dec 26 18:05:55 GMT+01:00 2019,26-dic-2019 18:05:55.017,14.05504834,41.86391453,20.47,1284.1011962890625,0.67035043,9.82021618,3.9725101,58.60942078,1.70617485,-,1714.5,3.79009247,1284.10119629,41.86391449,14.05504799,0.14598498,0.94390148,0.21459562,0.00594386,1326
Thu Dec 26 18:05:56 GMT+01:00 2019,26-dic-2019 18:05:55.988,14.05482015,41.8639907,20.45,1284.3385009765625,1.12788689,9.42017174,2.50168633,10.48448372,9.53770542,-,1725,3.79009247,1284.33850098,41.86399078,14.05482006,-0.04814402,0.98785526,0.25757259,0.0520408,1327
Thu Dec 26 18:05:57 GMT+01:00 2019,26-dic-2019 18:05:56.716,14.05458033,41.86405698,20.78,1284.347900390625,0.8524068000000001,10.39992142,4.00125599,10.1767931,9.82607365,-,1747,3.79009247,1284.34790039,41.86405563,14.05458069,0.08860093,1.04743695,0.40164319,0.16513832,1328
Thu Dec 26 18:05:58 GMT+01:00 2019,26-dic-2019 18:05:57.440,14.05433458,41.86411422,21.09,1284.3687744140625,1.03446317,8.77578831,3.38082695,12.53460121,7.9777503,-,1763.5,3.79009247,1284.36877441,41.86411285,14.05433464,0.04879838,0.88578492,0.22118868,-0.05619563,1329
Thu Dec 26 18:05:59 GMT+01:00 2019,26-dic-2019 18:05:58.406,14.05408705,41.864158700000004,21.13,1284.509521484375,1.48241758,9.64774132,2.08008218,12.95955372,7.71615458,-,1792,3.79009247,1284.50952148,41.86415863,14.05408669,0.16698508,1.08333254,0.35011965,0.18535256,1330
